CustomerID,Recency,Frequency,Monetary,Tenure,ReturnRate,Churn,Churn_Probability,Retention_Action
14462,14,10,1678.7,255,0.040629096,0,0.088418031,No Action
14463,29,3,529.62,107,0,1,0.433990606,Low Risk – Engagement Campaign
14465,177,3,1038.44,56,0,1,0.561668257,Low Risk – Engagement Campaign
14466,4,6,1785.65,298,0,0,0.199783291,No Action
14467,243,1,131.7,0,0,0,0.740871304,Medium Risk – 15% Discount Email
14470,218,1,297.64,0,0,0,0.726071855,Medium Risk – 15% Discount Email
14472,34,8,1852.67,251,0,1,0.146452685,No Action
14473,5,2,234.34,208,0,1,0.448312128,Low Risk – Engagement Campaign
14475,2,3,925.85,233,0.042505593,1,0.37970485,No Action
14476,188,1,193,0,0,1,0.707730612,Medium Risk – 15% Discount Email
14477,115,2,523,112,0,0,0.562490581,Low Risk – Engagement Campaign
14479,184,2,316.25,111,0,1,0.613298515,Medium Risk – 15% Discount Email
14481,95,2,636.51,122,0,1,0.54425476,Low Risk – Engagement Campaign
14482,29,2,465.95,140,0,0,0.488671111,Low Risk – Engagement Campaign
14483,212,1,137.1,0,0.020618557,1,0.724814179,Medium Risk – 15% Discount Email
14487,13,4,816.61,285,0.002178649,0,0.307297065,No Action
14489,138,1,463.38,0,0,1,0.675472966,Medium Risk – 15% Discount Email
14491,106,2,340.93,197,0,1,0.527918105,Low Risk – Engagement Campaign
14493,85,1,611.22,0,0,0,0.639416802,Medium Risk – 15% Discount Email
14495,52,1,40.6,0,0,0,0.616353526,Medium Risk – 15% Discount Email
14496,242,2,538.81,61,0,1,0.668668262,Medium Risk – 15% Discount Email
14497,239,1,475.37,0,0.008510638,1,0.739364241,Medium Risk – 15% Discount Email
14498,47,4,1281.79,245,0,0,0.340941144,No Action
14499,64,2,367.81,144,0,0,0.513791002,Low Risk – Engagement Campaign
14500,18,3,356.85,101,0,1,0.427862404,Low Risk – Engagement Campaign
14501,114,2,251.21,136,0,1,0.554009085,Low Risk – Engagement Campaign
14502,80,7,1163.22,163,0.020676692,0,0.226050935,No Action
14503,1,2,1284.45,108,0,0,0.47783686,Low Risk – Engagement Campaign
14504,173,3,542.71,35,0,0,0.565728041,Low Risk – Engagement Campaign
14505,40,6,4222.74,252,0.003121748,0,0.227928693,No Action
14506,92,3,818.96,207,0,0,0.448103736,Low Risk – Engagement Campaign
14507,32,4,924.69,174,0.025104603,0,0.355324753,No Action
14508,20,1,137.56,0,0,0,0.593235368,Low Risk – Engagement Campaign
14511,23,2,329.89,41,0,0,0.516973758,Low Risk – Engagement Campaign
14512,118,2,275.28,44,0,1,0.586809913,Low Risk – Engagement Campaign
14513,31,3,455.59,188,0.016620499,1,0.411582283,Low Risk – Engagement Campaign
14514,132,2,403.11,129,0,0,0.569608929,Low Risk – Engagement Campaign
14515,122,2,765.65,27,0,0,0.594990125,Low Risk – Engagement Campaign
14517,72,1,252.45,0,0,0,0.630449209,Medium Risk – 15% Discount Email
14520,221,1,165,0,0,0,0.727909658,Medium Risk – 15% Discount Email
14522,2,3,831.5,126,0,0,0.407883353,Low Risk – Engagement Campaign
14523,39,1,241.09,0,0,1,0.606959579,Medium Risk – 15% Discount Email
14524,2,8,1731.93,289,0,0,0.129043157,No Action
14525,31,7,2820.29,260,0.018604651,0,0.180811253,No Action
14527,2,43,5835.95,297,0.020229265,0,1.44E-05,No Action
14529,8,2,338.14,32,0,0,0.508637292,Low Risk – Engagement Campaign
14530,24,5,2482.32,203,0,0,0.281179168,No Action
14532,167,4,932.85,115,0,1,0.469007829,Low Risk – Engagement Campaign
14533,20,3,1143.36,263,0,0,0.377457555,No Action
14534,26,14,3031.39,222,0.001349528,0,0.034463623,No Action
14535,58,2,1652.81,121,0,0,0.516383853,Low Risk – Engagement Campaign
14536,190,1,170.95,0,0,1,0.708984803,Medium Risk – 15% Discount Email
14538,187,1,106.5,0,0,0,0.70713339,Medium Risk – 15% Discount Email
14540,6,2,637.93,233,0,0,0.440726858,Low Risk – Engagement Campaign
14541,99,7,1307.35,150,0,0,0.237220987,No Action
14542,116,1,103.25,0,0,1,0.660873678,Medium Risk – 15% Discount Email
14543,4,14,3271.15,290,0.116086235,0,0.031512108,No Action
14544,292,1,1101.77,0,0,0,0.767976265,Medium Risk – 15% Discount Email
14546,8,3,1602.1,171,0.013215859,0,0.39939056,No Action
14548,81,2,652.8,167,0,1,0.51888768,Low Risk – Engagement Campaign
14549,242,1,289.24,0,0,1,0.740244795,Medium Risk – 15% Discount Email
14551,134,1,125.43,0,0,0,0.672935003,Medium Risk – 15% Discount Email
14552,82,1,164.22,0,0,1,0.637485161,Medium Risk – 15% Discount Email
14553,149,2,312.32,120,0,0,0.585072788,Low Risk – Engagement Campaign
14555,232,1,186.34,0,0,0,0.734429569,Medium Risk – 15% Discount Email
14557,16,1,788.38,0,0,1,0.590076448,Low Risk – Engagement Campaign
14560,25,15,1565.2,263,0.0016,0,0.025293275,No Action
14561,6,3,1080.76,108,0,1,0.416493013,Low Risk – Engagement Campaign
14562,8,10,2999.22,226,0.119507909,0,0.093583469,No Action
14565,26,4,3099.12,265,0.005194805,1,0.321067215,No Action
14566,41,1,1432,0,0,1,0.607962412,Medium Risk – 15% Discount Email
14567,61,1,800.76,0,0,0,0.622482153,Medium Risk – 15% Discount Email
14570,211,2,218.06,0,0,1,0.665943266,Medium Risk – 15% Discount Email
14572,41,5,2063.24,213,0.002535926,0,0.289361565,No Action
14573,110,9,1639.82,192,0.011235955,1,0.152853797,No Action
14576,302,1,35.4,0,0,1,0.773598779,Medium Risk – 15% Discount Email
14577,94,3,646.64,199,0,0,0.452286742,Low Risk – Engagement Campaign
14583,75,4,741.72,61,0,0,0.418239165,Low Risk – Engagement Campaign
14584,99,4,1033.06,29,0.010498688,1,0.447757128,Low Risk – Engagement Campaign
14586,207,1,237.36,0,0.468468468,1,0.769252596,Medium Risk – 15% Discount Email
14587,115,8,1452.68,147,0.002793296,0,0.201290829,No Action
14589,302,1,39.75,0,0,1,0.773597607,Medium Risk – 15% Discount Email
14591,144,1,204.02,0,0,0,0.679517314,Medium Risk – 15% Discount Email
14593,129,2,339.59,0,0,0,0.608779708,Medium Risk – 15% Discount Email
14594,304,1,255,0,0,0,0.774595432,Medium Risk – 15% Discount Email
14595,16,2,300.03,227,0,0,0.450275101,Low Risk – Engagement Campaign
14597,122,1,165.1,0,0,0,0.66489968,Medium Risk – 15% Discount Email
14600,236,1,393.33,0,0,1,0.736716138,Medium Risk – 15% Discount Email
14603,205,1,660,0,0,1,0.718085485,Medium Risk – 15% Discount Email
14606,3,76,9934.63,300,0.047128713,0,2.39E-09,No Action
14607,192,1,495,0,0,0,0.710126262,Medium Risk – 15% Discount Email
14608,16,2,790.95,276,0,0,0.434079695,Low Risk – Engagement Campaign
14609,3,4,601.56,224,0,1,0.31798356,No Action
14616,173,3,406.08,74,0,1,0.553046828,Low Risk – Engagement Campaign
14618,268,1,211.8,0,0.032608696,0,0.758433294,Medium Risk – 15% Discount Email
14619,176,1,394.44,0,0.046052632,1,0.70550518,Medium Risk – 15% Discount Email
14620,136,2,412.78,78,0.121495327,1,0.60538021,Medium Risk – 15% Discount Email
14621,87,3,1002.91,201,0.014634146,0,0.448294243,Low Risk – Engagement Campaign
14622,115,1,320.58,0,0,1,0.660121849,Medium Risk – 15% Discount Email
14623,47,3,606.16,118,0,0,0.443753222,Low Risk – Engagement Campaign
14625,127,2,899.63,164,0.014925373,1,0.556358314,Low Risk – Engagement Campaign
14626,53,2,1571.29,110,0.01592719,0,0.518512868,Low Risk – Engagement Campaign
14628,22,2,671.96,151,0,1,0.479675751,Low Risk – Engagement Campaign
14631,165,2,630.08,63,0,0,0.614661573,Medium Risk – 15% Discount Email
14632,193,1,114.56,0,0,1,0.710867496,Medium Risk – 15% Discount Email
14633,196,1,344.9,0,0,1,0.712652652,Medium Risk – 15% Discount Email
14636,199,1,300.19,0,0,0,0.714517507,Medium Risk – 15% Discount Email
14639,51,4,1989.23,240,0.003802281,0,0.345390492,No Action
14640,58,4,1483.36,99,0.008741259,0,0.394626868,No Action
14643,101,2,693.81,187,0.073619632,1,0.537588991,Low Risk – Engagement Campaign
14644,229,1,187.5,0,0,0,0.732659235,Medium Risk – 15% Discount Email
14645,87,2,597.09,118,0,1,0.539590585,Low Risk – Engagement Campaign
14646,9,46,203106.64,276,0.005365023,0,5.00E-06,No Action
14647,132,1,236.04,0,0,1,0.671567374,Medium Risk – 15% Discount Email
14649,3,3,895.18,140,0,0,0.404115104,Low Risk – Engagement Campaign
14651,141,1,415.47,0,0,0,0.677470985,Medium Risk – 15% Discount Email
14652,8,1,114.18,0,0,1,0.584474671,Low Risk – Engagement Campaign
14653,269,1,344.81,0,0,0,0.755590902,Medium Risk – 15% Discount Email
14655,1,2,1211.17,151,0,0,0.463673964,Low Risk – Engagement Campaign
14656,100,2,291.05,114,0,1,0.550750926,Low Risk – Engagement Campaign
14657,85,3,638.94,171,0.002949853,0,0.45515923,Low Risk – Engagement Campaign
14658,48,1,123.14,0,0,0,0.613464357,Medium Risk – 15% Discount Email
14659,9,7,2067.98,237,0.012320329,0,0.175207063,No Action
14660,17,2,285.74,14,0,1,0.521398161,Low Risk – Engagement Campaign
14662,165,3,512.28,81,0,0,0.544731125,Low Risk – Engagement Campaign
14665,20,4,1276.18,221,0.003984064,0,0.330357114,No Action
14667,5,19,7075.8,294,0.000760842,0,0.00802204,No Action
14669,172,3,1259.24,90,0,1,0.546728941,Low Risk – Engagement Campaign
14670,211,2,392.86,0,0,1,0.66588346,Medium Risk – 15% Discount Email
14672,165,2,765.55,101,0,1,0.602622069,Medium Risk – 15% Discount Email
14673,298,1,373.49,0,0,0,0.771385396,Medium Risk – 15% Discount Email
14676,9,5,2170.96,204,0.000956023,0,0.272057497,No Action
14680,2,15,27586.51,300,0.077035442,0,0.02258114,No Action
14681,2,3,498.95,140,0,1,0.403535092,Low Risk – Engagement Campaign
14682,118,2,52,13,0,1,0.59681283,Low Risk – Engagement Campaign
14684,12,3,622.77,280,0,0,0.366741476,No Action
14687,37,1,628.38,0,0,1,0.605376164,Medium Risk – 15% Discount Email
14688,1,17,4421.18,303,0.111650485,0,0.014097769,No Action
14689,139,1,112.8,0,0,1,0.676252361,Medium Risk – 15% Discount Email
14690,82,1,212.56,0,0.083333333,0,0.6481854,Medium Risk – 15% Discount Email
14691,2,4,1769.07,141,0,0,0.341207674,No Action
14692,68,4,591.55,185,0.037735849,1,0.378944536,No Action
14693,195,1,172.9,0,0,1,0.712088355,Medium Risk – 15% Discount Email
14696,2,6,1778.41,301,0.002779708,0,0.198436933,No Action
14697,149,2,188.61,0,0,1,0.623114498,Medium Risk – 15% Discount Email
14699,145,1,109.13,0,0,1,0.680206062,Medium Risk – 15% Discount Email
14700,120,2,1541.1,48,0,0,0.586516876,Low Risk – Engagement Campaign
14701,103,7,1941.43,143,0.034534535,0,0.24448257,No Action
14702,8,10,1867.34,287,0,0,0.081911292,No Action
14704,12,3,372.82,98,0,0,0.424399264,Low Risk – Engagement Campaign
14705,129,1,179,0,0,1,0.669586331,Medium Risk – 15% Discount Email
14708,84,2,701.18,214,0.014634146,0,0.507625442,Low Risk – Engagement Campaign
14709,1,10,4264.04,287,0.000924214,0,0.080102501,No Action
14711,22,9,2355.63,171,0.01509434,0,0.124646694,No Action
14712,6,2,421.47,37,0,0,0.505440734,Low Risk – Engagement Campaign
14713,29,9,2029.61,266,0.001618123,0,0.112954646,No Action
14715,25,3,594.75,236,0,0,0.389681787,No Action
14716,79,1,181.72,0,0,0,0.635383591,Medium Risk – 15% Discount Email
14719,110,2,488.12,69,0,0,0.572779284,Low Risk – Engagement Campaign
14720,20,2,401.13,37,0,0,0.516008219,Low Risk – Engagement Campaign
14722,78,1,180.42,0,0,1,0.634684458,Medium Risk – 15% Discount Email
14723,288,3,455.65,13,0,0,0.654946316,Medium Risk – 15% Discount Email
14727,205,1,268.58,0,0,1,0.71820733,Medium Risk – 15% Discount Email
14729,304,1,313.49,0,0,1,0.774579726,Medium Risk – 15% Discount Email
14730,38,5,872.13,169,0,0,0.299675444,No Action
14731,136,2,251.02,6,0,0,0.61194693,Medium Risk – 15% Discount Email
14732,19,6,1927.19,251,0.001762115,0,0.217662554,No Action
14733,41,11,9044.2,257,0.010150892,0,0.072659495,No Action
14735,12,26,4347.25,276,0.065326633,0,0.001386835,No Action
14737,59,2,1081.75,224,0,0,0.483258841,Low Risk – Engagement Campaign
14738,64,5,757.65,182,0.068376068,0,0.321016513,No Action
14739,25,4,2247.58,272,0,0,0.318046563,No Action
14740,127,3,1448.21,86,0.008163265,1,0.515297519,Low Risk – Engagement Campaign
14741,44,4,864.96,259,0,0,0.334909327,No Action
14744,228,5,928.03,69,0.003853565,0,0.46486413,Low Risk – Engagement Campaign
14745,43,5,1220.26,172,0.01734104,1,0.303952468,No Action
14747,180,1,328.2,0,0.023809524,1,0.705446181,Medium Risk – 15% Discount Email
14748,54,4,1118.77,245,0.029217719,0,0.349473248,No Action
14753,18,1,563.15,0,0,1,0.591619632,Low Risk – Engagement Campaign
14754,226,1,228.27,0,0,0,0.730869443,Medium Risk – 15% Discount Email
14755,4,8,3171.98,260,0.00146092,0,0.133960207,No Action
14757,6,1,420.5,0,0,1,0.582893203,Low Risk – Engagement Campaign
14758,75,4,1484.06,114,0,1,0.400986259,Low Risk – Engagement Campaign
14759,43,2,870.85,119,0,0,0.506032867,Low Risk – Engagement Campaign
14760,227,1,89.2,0,0.3,1,0.763203381,Medium Risk – 15% Discount Email
14761,265,1,97.5,0,0,0,0.75342491,Medium Risk – 15% Discount Email
14762,194,1,300.52,0,0,1,0.711428809,Medium Risk – 15% Discount Email
14765,43,2,95.5,63,0,0,0.524856724,Low Risk – Engagement Campaign
14766,11,5,2050.85,285,0.021684737,0,0.254704486,No Action
14768,58,1,133.2,0,0.45,0,0.677901915,Medium Risk – 15% Discount Email
14769,13,7,10075.01,275,0.004262575,0,0.16738755,No Action
14770,163,2,876.42,90,0,1,0.60462331,Medium Risk – 15% Discount Email
14772,43,1,139.26,0,0,1,0.609873507,Medium Risk – 15% Discount Email
14775,68,2,701.46,234,0,0,0.486881761,Low Risk – Engagement Campaign
14776,36,8,1862.22,207,0.002690583,0,0.154872981,No Action
14778,58,2,730.86,181,0,1,0.496873547,Low Risk – Engagement Campaign
14779,211,3,386.15,43,0,1,0.591166679,Low Risk – Engagement Campaign
14780,10,1,332.8,0,0,0,0.585858541,Low Risk – Engagement Campaign
14782,250,1,200.1,0,0,1,0.744887153,Medium Risk – 15% Discount Email
14784,254,1,114.68,0,0,0,0.74719964,Medium Risk – 15% Discount Email
14790,50,2,364.04,134,0,0,0.506542434,Low Risk – Engagement Campaign
14794,134,4,679.54,130,0.006430868,0,0.440380327,Low Risk – Engagement Campaign
14795,97,1,131.45,0,0,1,0.647893862,Medium Risk – 15% Discount Email
14796,25,14,6581.18,272,0.017113402,0,0.032337298,No Action
14798,75,2,97.4,165,0,0,0.515240018,Low Risk – Engagement Campaign
14800,6,10,3939.55,294,0.0060006,0,0.080780249,No Action
14803,93,3,845.55,130,0,1,0.474184262,Low Risk – Engagement Campaign
14805,244,1,109.25,0,0,0,0.741457005,Medium Risk – 15% Discount Email
14806,6,1,193.39,0,0,1,0.582978118,Low Risk – Engagement Campaign
14808,5,7,2184.41,97,0.042642643,0,0.204407484,No Action
14810,34,10,1866.78,265,0,0,0.090377828,No Action
14813,300,2,152.88,0,0,1,0.722850389,Medium Risk – 15% Discount Email
14816,128,1,271.85,0,0,1,0.668886539,Medium Risk – 15% Discount Email
14817,131,2,1110.34,76,0,1,0.585734445,Low Risk – Engagement Campaign
14818,4,3,657.8,179,0,1,0.39254476,No Action
14819,123,1,84.72,0,0,0,0.665599417,Medium Risk – 15% Discount Email
14820,6,2,242.19,97,0,0,0.485643144,Low Risk – Engagement Campaign
14821,297,1,48.8,0,0,1,0.770940829,Medium Risk – 15% Discount Email
14823,111,3,321.43,14,0,1,0.526338517,Low Risk – Engagement Campaign
14824,4,2,755.51,18,0,0,0.510094254,Low Risk – Engagement Campaign
14825,20,8,1493.67,279,0,0,0.136874212,No Action
14828,127,3,2139.76,140,0,1,0.496009671,Low Risk – Engagement Campaign
14829,115,3,531.63,187,0.104395604,0,0.486629975,Low Risk – Engagement Campaign
14834,2,3,851.2,168,0.005319149,0,0.39522268,No Action
14837,20,4,1649.5,111,0.004178273,1,0.363242707,No Action
14840,198,1,62.85,0,0,1,0.713975923,Medium Risk – 15% Discount Email
14841,110,4,2375.57,179,0,0,0.405358829,Low Risk – Engagement Campaign
14842,26,3,1901.52,212,0.007032349,0,0.398454537,No Action
14844,54,3,2257.68,118,0,0,0.448346573,Low Risk – Engagement Campaign
14847,79,1,309.4,0,0,1,0.635338099,Medium Risk – 15% Discount Email
14849,26,17,5784.53,278,0.000489237,0,0.014725706,No Action
14850,242,1,325.75,0,0.027303754,1,0.743164187,Medium Risk – 15% Discount Email
14851,187,1,206.13,0,0,0,0.707101658,Medium Risk – 15% Discount Email
14852,27,5,2188.42,156,0,0,0.295909975,No Action
14853,142,1,214.5,0,0,0,0.678197654,Medium Risk – 15% Discount Email
14854,8,7,2740.03,196,0.005494505,1,0.182019238,No Action
14855,50,2,645.65,15,0,1,0.545716678,Low Risk – Engagement Campaign
14857,79,1,522.52,0,0.04787234,0,0.641452908,Medium Risk – 15% Discount Email
14859,11,2,927.12,123,0.004319654,0,0.481152291,Low Risk – Engagement Campaign
14862,79,1,304.1,0,0,0,0.635339987,Medium Risk – 15% Discount Email
14865,302,1,37.2,0,0,0,0.773598294,Medium Risk – 15% Discount Email
14866,11,5,6803.42,285,0.060515873,0,0.257455944,No Action
14867,116,3,710.28,150,0.00304878,1,0.485377527,Low Risk – Engagement Campaign
14868,2,5,1634.77,161,0,0,0.279269745,No Action
14869,33,1,387.06,0,0,0,0.602576928,Medium Risk – 15% Discount Email
14870,192,1,327.25,0,0,1,0.710179364,Medium Risk – 15% Discount Email
14871,109,3,335.3,182,0,0,0.469249265,Low Risk – Engagement Campaign
14873,141,1,519.68,0,0,1,0.677435965,Medium Risk – 15% Discount Email
14875,38,2,1465.32,155,0.005376344,1,0.490862945,Low Risk – Engagement Campaign
14878,13,7,1184.26,276,0,0,0.168780351,No Action
14880,8,3,690.59,211,0,1,0.385327747,No Action
14883,4,4,571.99,138,0,0,0.343876869,No Action
14885,62,1,765.32,0,0,1,0.623204042,Medium Risk – 15% Discount Email
14886,183,1,364.8,0,0,1,0.704543953,Medium Risk – 15% Discount Email
14887,10,1,1862,0,0,1,0.585287823,Low Risk – Engagement Campaign
14888,138,1,369.2,0,0,1,0.675504715,Medium Risk – 15% Discount Email
14889,267,1,135.9,0,0,1,0.754533802,Medium Risk – 15% Discount Email
14890,184,1,125.65,0,0,1,0.705248371,Medium Risk – 15% Discount Email
14891,78,2,554.38,39,0,1,0.558788215,Low Risk – Engagement Campaign
14894,16,1,655.75,0,0,1,0.590125785,Low Risk – Engagement Campaign
14895,22,13,7974.79,199,0.004388531,0,0.044941829,No Action
14896,135,2,468.77,160,0,1,0.561719715,Low Risk – Engagement Campaign
14897,18,2,345.4,208,0,0,0.457993653,Low Risk – Engagement Campaign
14898,65,5,991.18,236,0.014084507,0,0.299770276,No Action
14901,4,7,1093.83,298,0.003831418,0,0.161335975,No Action
14903,55,4,2398.62,154,0.033834586,0,0.378205938,No Action
14905,88,2,616.15,76,0.045296167,1,0.560377791,Low Risk – Engagement Campaign
14907,29,5,2608.18,268,0.000765111,0,0.26709757,No Action
14908,5,1,277.8,0,0,1,0.582212506,Low Risk – Engagement Campaign
14911,1,134,95635.13,302,0.059482639,0,4.72E-16,No Action
14912,177,1,482.79,0,0,0,0.700721906,Medium Risk – 15% Discount Email
14913,114,3,917.15,175,0,0,0.47509875,Low Risk – Engagement Campaign
14915,22,2,307.48,186,0.0625,1,0.476982451,Low Risk – Engagement Campaign
14916,1,4,1268.98,253,0.003521127,1,0.308623636,No Action
14918,46,2,1610.15,38,0,1,0.53478198,Low Risk – Engagement Campaign
14920,143,2,977.77,0,0,1,0.618565491,Medium Risk – 15% Discount Email
14921,132,1,903.01,0,0,0,0.671341093,Medium Risk – 15% Discount Email
14924,176,1,310.05,0,0,1,0.700144276,Medium Risk – 15% Discount Email
14930,39,3,2362.96,165,0,1,0.421881332,Low Risk – Engagement Campaign
